20,1.0,20
21,1.0,20
22,1.0,20
23,1.0,20
24,1.0,20
25,1.0,20
26,4.5,20
27,5.0,20
28,5.0,20
29,1.0,20
30,5.0,20
31,4.5,20
32,5.0,20
33,5.5,20
34,5.5,20
35,1.5,20
36,5.5,20
37,1.5,20
38,6.5,20
39,3.6666666666666665,20
40,6.0,20
41,4.333333333333333,20
42,5.0,20
43,4.0,20
44,6.0,20
45,4.666666666666667,20
46,5.333333333333333,20
47,5.666666666666667,20
48,4.666666666666667,20
49,6.333333333333333,20
50,5.333333333333333,20
51,5.0,20
52,5.666666666666667,20
53,4.333333333333333,20
54,4.0,20
55,6.0,20
56,4.0,20
57,5.75,20
58,4.0,20
59,6.25,20
60,4.25,20
61,4.75,20
62,5.5,20
63,4.0,20
64,5.0,20
65,5.25,20
66,5.75,20
67,6.75,20
68,5.5,20
69,6.0,20
70,4.8,20
71,4.4,20
72,4.4,20
73,4.6,20
74,4.6,20
75,5.0,20
76,5.0,20
77,5.6,20
78,4.4,20
79,5.6,20
80,4.6,20
81,5.6,20
82,4.8,20
83,5.2,20
84,4.0,20
85,4.666666666666667,20
86,4.333333333333333,20
87,4.833333333333333,20
88,4.333333333333333,20
89,6.6,20
90,4.833333333333333,20
91,4.5,20
92,5.0,20
93,4.5,20
94,5.333333333333333,20
95,5.333333333333333,20
96,5.333333333333333,20
97,4.833333333333333,20
98,5.5,20
99,5.166666666666667,20
100,5.0,20
101,5.5,20
102,5.333333333333333,20
103,4.428571428571429,20
104,4.857142857142857,20
105,5.0,20
106,5.714285714285714,20
107,4.857142857142857,20
108,5.285714285714286,20
109,4.285714285714286,20
110,5.285714285714286,20
111,4.375,20
112,5.142857142857143,20
113,5.0,20
114,5.857142857142857,20
115,4.375,20
116,4.625,20
117,5.285714285714286,20
118,4.875,20
119,5.375,20
120,5.125,20
121,5.125,20
122,4.75,20
123,5.75,20
124,5.25,20
125,5.0,20
126,5.25,20
127,4.625,20
128,5.25,20
129,5.75,20
130,5.375,20
131,5.0,20
132,5.375,20
133,4.777777777777778,20
134,4.888888888888889,20
135,5.333333333333333,20
136,4.0,20
137,5.375,20
138,4.777777777777778,20
139,5.222222222222222,20
140,5.111111111111111,20
141,5.0,20
142,5.111111111111111,20
143,5.222222222222222,20
144,5.4,20
145,5.0,20
146,5.333333333333333,20
147,4.888888888888889,20
148,4.6,20
149,5.222222222222222,20
150,6.0,20
151,5.1,20
152,4.5,20
153,5.2,20
154,4.8,20
155,5.5,20
156,5.5,20
157,5.0,20
158,5.1,20
159,5.3,20
160,5.7,20
161,4.3,20
162,5.2,20
163,5.8,20
164,5.2,20
165,5.818181818181818,20
166,5.818181818181818,20
167,4.7272727272727275,20
168,5.2727272727272725,20
169,5.0,20
170,5.363636363636363,20
171,5.181818181818182,20
172,4.909090909090909,20
173,6.0,20
174,5.363636363636363,20
175,5.0,20
176,5.636363636363637,20
177,7.948481776473238,20
178,7.6361147911144265,20
179,7.392073859234907,20
180,7.987904808435598,20
181,7.311452811116091,20
182,7.606475336665471,20
183,7.765523488696311,20
184,8.758588221838323,20
185,7.73839007227477,20
186,8.564907417639326,20
187,7.38791907243921,20
188,7.762100267234303,20
189,8.062827900452529,20
190,7.149858271785351,20
191,7.585676899472312,20
192,8.00202406808438,20
193,7.243945637334904,20
194,6.851501112078603,20
195,6.746944365930544,20
196,7.680676637344855,20
197,7.49815380617659,20
198,6.756039887187142,20
199,8.177002081401538,20
200,7.032450225747155,20
201,7.746210962445553,20
202,7.7399716248360475,20
203,8.414790714798194,20
204,7.758405501436286,20
205,7.573942890489416,20
206,8.04023694430552,20
207,6.998020834709299,20
208,7.969730510678113,20
209,7.272108023840942,20
210,7.814306073462832,20
211,7.814260548602383,20
212,7.770287531056701,20
213,7.245048043141123,20
214,8.148682250802105,20
215,7.154604485805786,20
216,7.352842689094285,20
217,7.518638076212323,20
218,8.04908289012224,20
219,8.025385645811703,20
220,7.3924720793037535,20
221,8.45899651062601,20
222,7.953517342925142,20
223,7.07184482381025,20
224,7.55395325039967,20
225,7.330876264070501,20
226,7.565334634237746,20
227,7.105621716371101,20
228,7.7294033754470455,20
229,7.916669469058925,20
230,7.579654418529603,20
231,7.521992693432918,20
232,8.117114526565702,20
233,7.7237681326323955,20
234,7.946351760530267,20
235,7.035198899875839,20
236,7.79041806735921,20
237,7.788463269036557,20
238,7.937712306719968,20
239,7.211037696572576,20
240,7.937675239566209,20
241,7.658393783666929,20
242,7.43231638258665,20
243,7.554743614331693,20
244,7.637937189761402,20
245,7.171300245000527,20
246,8.226109946603279,20
247,7.522876372381308,20
248,7.2669618227259125,20
249,7.096418636109048,20
250,7.091119786063592,20
251,7.5558552000423065,20
252,8.021291601576918,20
253,7.236172231670872,20
254,7.098862446913636,20
255,8.428576156978053,20
256,6.737140533602409,20
257,7.198235571529565,20
258,7.416774515776532,20
259,7.774395988064371,20
260,7.453532328347091,20
261,7.363376238424,20
262,7.477097775582599,20
263,7.8131134494967425,20
264,7.988331881136014,20
265,8.104911026261483,20
266,7.3445359684873734,20
267,7.9477655266559895,20
268,7.101167559474108,20
269,7.6807212307285715,20
270,7.477025012323646,20
271,7.864937296212625,20
272,8.126255996438498,20
273,7.47175337080208,20
274,6.68534428025423,20
275,7.4083239447919,20
276,7.774414001882,20
277,7.442711671933941,20
278,7.540503214213131,20
279,7.257895266433567,20
280,7.310323021071117,20
281,7.087237953330559,20
282,7.874331139360012,20
283,7.836339988108967,20
284,7.055256326877512,20
285,7.801514959737683,20
286,7.871991132087068,20
287,7.477950571205267,20
288,7.997841928926627,20
289,7.9273568142065916,20
290,7.565874706314118,20
291,8.065318910651067,20
292,8.075246558704869,20
293,7.831394855790651,20
294,7.252280017867645,20
295,7.61101426077718,20
296,7.712028768245344,20
297,7.3680081230206484,20
298,7.680577950846971,20
299,6.964802838573753,20
300,7.414545794908542,20
301,7.433397300352911,20
302,7.4158677650111695,20
303,7.393224492168765,20
304,7.3928886605078175,20
305,7.337052896746433,20
306,8.228836565690134,20
307,6.970382395632205,20
308,7.996983748706858,20
309,7.589028196751836,20
310,7.547872985324736,20
311,6.979315202169329,20
312,8.031213822273932,20
313,8.018392776789351,20
314,7.988947505903672,20
315,7.312578114264045,20
316,7.58928441329941,20
317,8.104111247425937,20
318,7.710919449891533,20
319,8.255875421794329,20
320,7.844131303069269,20
321,7.5691552781109355,20
322,7.307175596773026,20
323,7.857347963771408,20
324,7.110425795255538,20
325,7.898592127958676,20
326,7.44130646976917,20
327,7.130680461576411,20
328,8.06780800421786,20
329,7.788525738727265,20
330,8.089277823091718,20
331,7.711521003624228,20
332,7.763682121460523,20
333,7.772852873092691,20
334,7.388680060887138,20
335,8.53964548871394,20
336,8.03850845501002,20
337,8.159018799452287,20
338,7.774852636366532,20
339,8.106152424604451,20
340,7.4568490712698,20
341,8.057376739482477,20
342,7.739926075075884,20
343,7.709049501061484,20
344,7.739327868658025,20
345,7.380199959605425,20
346,7.932241840177262,20
347,8.308102059179362,20
348,7.4073731698925185,20
349,7.754362868659565,20
350,8.063135175980925,20
351,7.7421315504756105,20
352,8.063977922914098,20
353,7.405662880812807,20
354,8.16735627367477,20
355,6.934951053259501,20
356,7.748835857667479,20
357,8.006428315115691,20
358,7.930751499996127,20
359,8.085866412814626,20
360,7.722528005764693,20
361,7.448772148346347,20
362,8.154435930504686,20
363,7.527261668082314,20
364,7.922663517983528,20
365,7.252297705010204,20
366,7.9319366961628734,20
367,7.9318780256112635,20
368,7.666783683577418,20
369,7.8793922249554775,20
370,7.42552839057336,20
371,7.546446951135121,20
372,7.734404570112499,20
373,7.406634176135913,20
374,7.797540263210177,20
375,7.736456157887917,20
376,7.501045306321067,20
377,8.40114806205529,20
378,7.340248705882252,20
379,7.2855027303728805,20
380,7.817363966503355,20
381,8.414960720454188,20
382,7.990326825275378,20
383,7.544225478184217,20
384,7.517529751036088,20
385,7.341848227190388,20
386,7.607788151738633,20
387,7.4745655231609005,20
388,7.849618290522492,20
389,7.440479563621886,20
390,7.508956265138948,20
391,7.49455702749739,20
392,8.011857273950435,20
393,7.390835217395031,20
394,7.811104616654714,20
395,8.09607107675373,20
396,7.42133466283758,20
397,8.162178379866873,20
398,7.521888337105887,20
399,7.774778604788512,20
400,7.589970146925691,20
401,7.865841190008551,20
402,7.749628990895339,20
403,7.775406162241975,20
404,7.613941695597108,20
405,7.739366060855871,20
406,7.844829973421635,20
407,7.542607910520545,20
408,7.67135286101303,20
409,7.699665100359886,20
410,7.32406774262746,20
411,7.284758899764645,20
412,7.89702008832267,20
413,7.585733222249134,20
414,8.051807044921315,20
415,7.904874173791851,20
416,7.9573117209891535,20
417,7.7776316884909455,20
418,6.73714119976262,20
419,7.729919289453465,20
420,7.239849836658329,20
421,7.72119091060266,20
422,7.590694216181213,20
423,7.562784674929949,20
424,8.075139166685188,20
425,7.718433620550767,20
426,7.8705726886298715,20
427,7.550032555227354,20
428,7.551437422990514,20
429,7.917542048109513,20
430,7.800112464973537,20
431,7.668556331653815,20
